start_maths,student_id,class_id,N_in_class,Ability,Inattentiveness,hyper_impulsive,Deprivation,end_maths
17,40738,2185,16,-0.63449,3,2,4,39
13,21347,2185,16,-1.07005,4,1,3,30
25,18547,2185,16,-0.51057,2,1,3,48
15,45503,2185,16,-0.84376,1,1,5,45
7,34608,2185,16,-1.64216,5,4,3,36
7,35314,2185,16,-1.50564,1,1,5,42
27,35504,2185,16,1.2364,1,2,2,49
26,7872,2185,16,-0.07991,4,3,4,44
18,43200,2185,16,-0.21814,1,1,1,47
23,1129,2185,16,-0.25458,1,1,2,42
17,42135,2185,16,0.37415,1,1,2,45
6,25002,2185,16,-1.47375,2,1,5,37
20,2368,2185,16,-0.34302,2,1,3,49
24,21229,1691,16,0.76974,1,1,2,57
26,3917,1691,16,0.91791,3,1,2,51
25,2478,1691,16,1.23096,2,2,4,62
22,9115,1691,16,0.67185,1,1,2,39
25,10525,1691,16,0.8268,1,1,2,49
23,5880,1691,16,0.58969,1,1,2,48
13,20902,1691,16,-0.69374,1,1,1,38
25,29804,1691,16,1.06388,1,1,2,53
25,11684,1691,16,0.57349,1,1,2,41
24,27361,1691,16,0.17608,1,1,4,52
21,8360,1691,16,0.65076,1,1,2,44
20,11690,1691,16,0.3512,1,1,2,49
22,27393,1691,16,-0.03319,1,1,2,46
22,519,1691,16,0.10604,3,2,4,47
25,34317,1691,16,0.48995,1,2,2,53
18,25069,1691,16,0.20304,1,1,2,53
36,42033,1478,16,1.83855,1,2,1,55
22,43431,1478,16,0.02521,4,1,1,42
27,31959,1478,16,1.02446,1,2,1,51
26,2218,1478,16,1.04282,3,1,1,47
6,18692,1478,16,-0.74357,1,1,1,36
20,15776,1478,16,-0.29544,1,1,1,48
25,10049,1478,16,1.072,2,2,3,49
23,11128,1478,16,0.80433,1,1,1,51
21,17869,1478,16,-0.11268,2,1,1,45
32,47178,1478,16,1.80715,1,1,1,53
24,25867,1478,16,0.32962,1,1,1,51
15,31357,1478,16,-0.76292,1,1,1,38
10,17386,1478,16,-0.84327,3,2,1,33
9,46470,1478,16,-1.02874,1,1,1,30
11,32817,1478,16,-0.98384,2,1,1,34
14,37497,1478,16,-0.37446,1,1,1,45
25,13851,2377,16,0.41994,1,1,1,40
12,8382,2377,16,-0.634,4,5,1,36
13,29627,2377,16,-0.12522,3,1,1,35
25,16978,2377,16,0.36425,1,1,1,33
28,30115,2377,16,0.96551,1,1,3,47
11,25455,2377,16,-0.68295,4,5,1,34
25,3060,2377,16,0.87438,2,1,2,45
25,40021,2377,16,0.38127,3,2,3,43
27,43471,2377,16,0.97226,1,1,1,46
14,21914,2377,16,0.08539,2,1,1,35
23,31859,2377,16,0.50886,1,1,1,40
25,18261,2377,16,0.22232,1,1,1,38
28,12876,2377,16,1.2664,1,1,1,50
27,10985,2377,16,1.55161,2,2,1,61
25,31184,2377,16,0.22502,1,1,1,37
27,4656,2377,16,1.18961,1,1,1,49
24,24364,2849,16,0.90356,2,2,4,32
29,12143,2849,16,0.55732,1,1,3,48
6,31400,2849,16,-1.23397,2,1,4,17
18,46142,2849,16,-0.25681,2,3,1,42
20,38018,2849,16,0.35391,1,2,3,35
19,16933,2849,16,-0.51146,2,3,4,32
21,2637,2849,16,-0.22407,3,3,3,33
19,12191,2849,16,0.13789,4,3,4,32
12,15988,2849,16,-0.74539,5,1,4,26
8,35924,2849,16,-0.42833,3,1,4,21
22,37738,2849,16,-0.00805,3,3,3,46
16,24376,2849,16,0.28305,3,1,1,32
4,4548,2849,16,-1.84468,4,1,3,26
19,25691,2849,16,0.03463,1,1,1,38
26,6264,2849,16,1.08769,2,2,1,48
20,10701,2849,16,-1.00049,1,1,4,42
28,23780,2531,16,1.11286,1,1,3,39
27,11522,2531,16,0.91928,1,1,3,24
26,20144,2531,16,0.43833,1,1,1,49
27,30222,2531,16,0.91849,1,1,4,45
36,39867,2531,16,2.43763,1,1,3,54
29,41467,2531,16,1.82198,1,1,3,54
23,30183,2531,16,0.83218,1,1,1,54
18,26852,2531,16,1.09139,2,1,1,50
28,9301,2531,16,0.29643,1,1,1,47
29,12619,2531,16,1.73844,1,1,1,49
41,33722,2531,16,2.73803,1,1,1,55
26,32466,2531,16,0.51646,1,1,1,45
25,25898,2531,16,1.01901,2,1,3,45
24,20943,2531,16,0.38453,2,1,1,46
23,44500,2531,16,1.24445,1,1,2,22
23,45561,2531,16,0.04901,1,1,3,31
15,41971,805,16,-0.94702,1,1,4,33
34,29327,805,16,2.28675,1,1,3,49
25,27340,805,16,0.63459,2,1,3,35
25,15659,805,16,1.65134,1,2,2,41
26,46417,805,16,1.25476,1,1,3,38
29,21962,805,16,1.05583,2,1,2,44
28,34199,805,16,-0.12396,1,1,2,42
25,31249,805,16,1.45372,1,1,2,35
23,7365,805,16,1.25257,1,1,3,47
15,18439,805,16,-0.70723,2,1,5,29
29,8734,805,16,1.90551,1,2,4,43
39,30404,805,16,2.50092,2,1,3,52
38,35599,805,16,2.59391,1,1,3,51
26,16984,805,16,1.81708,1,1,3,44
26,7475,805,16,1.26017,3,1,5,42
25,44821,805,16,0.67596,1,1,4,42
22,24246,791,16,0.10063,2,1,3,34
33,17771,791,16,1.96477,1,1,3,46
21,11098,791,16,1.62264,1,2,3,40
24,31595,791,16,0.56592,1,1,3,36
39,26390,791,16,2.75153,1,1,3,53
21,43498,791,16,-0.13512,2,1,3,36
14,14226,791,16,-0.19927,2,1,3,34
36,18060,791,16,2.49332,1,1,3,56
32,39673,791,16,2.08019,1,1,3,44
11,42131,791,16,-0.84732,3,2,3,24
25,11942,791,16,1.95494,1,1,3,39
26,37008,791,16,1.39399,2,2,3,43
34,21488,791,16,1.64011,1,1,3,47
28,27009,791,16,0.75898,2,2,3,34
26,305,791,16,1.78382,2,2,3,49
26,20865,791,16,1.37155,1,1,3,46
11,22189,1940,16,-1.01168,3,1,2,33
28,33585,1940,16,-0.50297,1,1,1,33
28,38022,1940,16,0.06826,1,1,4,38
22,14483,1940,16,-0.25325,1,1,4,37
24,25247,1940,16,0.2542,1,1,3,40
13,28945,1940,16,-1.1033,1,1,3,29
12,26719,1940,16,-0.38881,4,1,4,27
20,18965,1940,16,-0.54605,4,2,3,28
23,23176,1940,16,0.43614,1,1,3,44
31,11936,1940,16,0.29592,1,1,3,41
14,41344,1940,16,-0.56126,1,1,3,24
16,39086,1940,16,-1.11543,1,1,2,38
26,31987,1940,16,0.10689,1,1,1,49
15,6638,1940,16,-0.40364,1,1,4,32
17,36610,1940,16,-1.06649,1,1,4,28
19,18599,1940,16,-0.61743,1,1,2,43
20,25986,110,16,0.76347,2,1,3,39
8,30809,110,16,-0.88818,3,3,2,28
27,3342,110,16,0.3202,3,2,5,45
15,3268,110,16,-0.59856,3,2,3,31
7,3259,110,16,-1.15177,4,3,5,31
10,23187,110,16,-0.84057,5,5,5,18
9,41549,110,16,-1.02874,4,3,4,24
10,2967,110,16,-0.87383,3,1,5,40
21,25976,110,16,0.6786,2,2,5,47
5,13666,110,16,-1.58109,3,1,5,24
18,44742,110,16,-0.39874,2,1,5,42
12,24954,110,16,-0.82622,5,3,4,34
13,2338,110,16,-0.99463,2,1,2,31
24,19546,110,16,0.99792,2,1,3,44
17,14260,110,16,-0.30846,3,1,3,35
21,18466,110,16,0.22958,1,1,4,48
17,7357,1979,16,-0.1495,1,1,2,45
23,12126,1979,16,0.23581,1,1,2,55
9,22242,1979,16,-1.76704,5,3,3,25
38,28348,1979,16,1.98672,1,1,3,63
19,22420,1979,16,0.23225,1,1,1,47
14,36598,1979,16,-1.27983,5,2,2,36
24,16111,1979,16,-0.34216,1,1,2,57
28,46742,1979,16,-0.14909,2,1,4,50
25,39854,1979,16,-0.21509,1,1,4,51
27,16519,1979,16,-0.22859,1,1,2,54
21,36264,1979,16,-0.19351,3,1,2,53
10,7831,1979,16,-1.52588,1,1,2,42
5,29177,1979,16,-1.60353,2,1,3,38
5,4387,1979,16,-1.68436,1,1,4,36
13,30856,1979,16,-1.00274,1,1,1,48
6,41085,1979,16,-1.80249,4,1,2,33
6,8159,3083,16,-1.66597,2,1,2,31
26,18349,3083,16,-0.65655,1,1,3,59
7,11691,3083,16,-1.64216,2,2,4,29
12,42688,3083,16,-1.3112,1,1,4,37
12,24049,3083,16,-1.22767,5,1,3,42
7,2494,3083,16,-1.67271,1,2,3,24
13,236,3083,16,-0.68833,1,1,2,40
3,39624,3083,16,-1.83523,5,2,3,13
25,16023,3083,16,0.56999,2,3,2,50
7,38899,3083,16,-1.6673,1,2,2,24
22,13318,3083,16,0.4456,1,3,2,56
17,31350,3083,16,-0.71261,2,3,4,39
18,44930,3083,16,-0.04565,1,1,2,45
7,44073,3083,16,-1.75084,2,1,5,32
19,3993,3083,16,-0.94346,3,5,4,36
17,2593,3083,16,-1.39793,2,1,2,35
11,10342,2124,16,-0.92273,1,1,3,37
6,32101,2124,16,-1.82763,1,1,2,36
10,39206,2124,16,-0.84057,1,1,2,37
26,38630,2124,16,0.44104,1,1,4,55
17,12031,2124,16,-0.69559,1,1,2,40
12,25905,2124,16,-0.73998,1,1,3,32
29,5184,2124,16,0.20344,1,1,4,42
12,40612,2124,16,-0.58643,1,1,5,43
7,42969,2124,16,-1.91791,1,1,4,19
23,47365,2124,16,0.44505,1,1,1,37
24,47846,2124,16,-0.26133,1,1,3,39
5,599,2124,16,-0.75926,1,1,2,39
6,32855,2124,16,-1.46834,1,1,4,37
18,40261,2124,16,-0.14813,1,1,2,36
26,23071,2124,16,0.71138,1,1,3,41
21,45184,2124,16,0.28257,1,1,4,46
12,2232,1917,16,-0.61157,1,1,4,42
5,4630,1917,16,-0.8455,1,1,5,43
10,5551,1917,16,-0.76244,1,1,4,42
22,12939,1917,16,-0.50115,1,1,2,33
10,2517,1917,16,-0.69863,1,1,4,34
33,37849,1917,16,1.22376,1,1,3,48
14,22033,1917,16,-0.27119,1,1,3,41
22,23105,1917,16,0.23715,1,1,3,48
25,39824,1917,16,0.29774,1,1,5,43
13,32010,1917,16,-0.69374,1,1,4,35
11,42083,1917,16,-1.12307,1,1,4,38
20,44751,1917,16,-0.5128,1,1,4,36
20,28122,1917,16,0.41772,1,1,1,43
14,37393,1917,16,-0.72833,1,1,5,37
7,26458,1917,16,-0.85629,1,1,3,37
16,22035,1917,16,-0.8505,1,1,2,47
6,24163,838,16,-1.55458,2,1,1,28
9,22705,838,16,-0.78354,1,1,4,41
13,23259,838,16,-0.9138,1,1,2,40
19,39978,838,16,-0.50875,1,1,1,43
11,35145,838,16,-1.02871,1,2,2,43
25,4646,838,16,0.98305,1,1,1,47
23,33696,838,16,0.19636,1,1,2,50
27,44941,838,16,0.54838,1,1,3,48
10,14212,838,16,-0.87112,2,1,5,29
27,2469,838,16,0.41727,1,1,1,57
24,24839,838,16,1.05361,1,1,2,54
29,30977,838,16,1.55435,1,1,1,52
21,40069,838,16,0.7397,1,1,1,43
27,42113,838,16,0.57893,1,1,4,44
20,38228,838,16,0.3423,1,2,2,49
25,12728,838,16,0.11635,1,1,2,48
17,41590,2214,16,-0.60664,1,1,5,34
28,26101,2214,16,0.76169,1,1,1,49
9,26299,2214,16,-1.21554,1,1,4,36
21,41960,2214,16,-0.23838,1,1,2,46
19,15236,2214,16,-0.39467,1,1,4,45
8,21142,2214,16,-1.2699,1,1,4,35
18,22744,2214,16,-0.17868,1,1,2,49
38,16861,2214,16,1.96158,1,1,2,56
16,41591,2214,16,-0.87564,1,1,2,49
7,26185,2214,16,-1.4805,1,1,2,41
3,11295,2214,16,-2.11639,3,1,4,22
22,15654,2214,16,-0.57928,1,1,2,41
16,29020,2214,16,-1.09029,1,1,2,42
7,34296,2214,16,-1.18232,2,1,3,35
23,17783,2214,16,0.51968,1,1,4,48
30,37285,2214,16,1.40025,1,1,1,52
18,1422,1767,16,-0.51012,1,1,3,40
10,6376,1767,16,-0.84327,1,1,5,31
16,29565,1767,16,-0.58287,1,1,5,25
24,35495,1767,16,0.03685,1,1,4,34
13,26181,1767,16,-0.66589,1,1,4,30
12,28696,1767,16,-0.69511,1,1,4,28
22,32995,1767,16,0.07008,1,1,5,40
19,26196,1767,16,0.05706,1,1,5,29
27,15138,1767,16,0.48187,1,1,3,47
19,47540,1767,16,0.60585,1,1,5,38
12,29789,1767,16,-0.66726,1,1,4,27
11,25459,1767,16,-0.79704,1,1,3,23
15,1794,1767,16,-0.65695,1,1,5,29
18,28333,1767,16,-0.26493,1,1,5,40
9,37237,1767,16,-0.3848,1,1,4,42
6,11203,1767,16,-1.17016,1,1,3,38
17,37935,1358,16,-0.16652,3,2,4,36
29,6450,1358,16,0.49351,1,1,2,46
44,22524,1358,16,2.6621,1,1,2,54
32,42907,1358,16,1.18293,1,1,4,48
16,17963,1358,16,0.04675,1,1,3,40
24,1263,1358,16,0.4967,1,2,2,48
26,47669,1358,16,0.18772,1,1,4,46
31,14378,1358,16,1.11505,1,1,2,52
27,34239,1358,16,0.61839,1,1,2,46
12,9319,1358,16,-0.50289,2,1,2,34
32,43654,1358,16,1.99124,1,1,2,52
41,1413,1358,16,1.95836,1,1,4,55
23,14907,1358,16,0.33367,2,1,1,41
26,31698,1358,16,0.9763,1,1,1,47
42,43425,1358,16,2.39714,1,1,2,53
21,25678,1358,16,0.02925,1,3,4,44
26,14821,2200,16,0.75895,1,1,2,44
9,7990,2200,16,-1.40505,3,3,5,29
16,16029,2200,16,-0.75885,1,1,2,37
20,3459,2200,16,-0.16163,1,1,5,44
24,5524,2200,16,0.68891,1,1,4,45
30,25329,2200,16,1.45324,1,1,3,49
28,35184,2200,16,0.15179,1,1,3,46
13,36526,2200,16,0.16406,1,1,2,35
26,12573,2200,16,0.73381,1,1,2,42
10,45397,2200,16,-0.81272,1,1,2,35
23,44827,2200,16,-0.68929,1,1,5,39
28,10555,2200,16,1.13259,1,1,4,51
9,35915,2200,16,-0.70271,1,1,4,30
25,17994,2200,16,0.00226,1,1,2,41
21,45132,2200,16,-0.59767,1,1,2,44
25,921,2200,16,-0.08128,1,1,3,40
27,12206,1890,16,1.64326,1,1,5,52
28,30372,1890,16,0.88468,1,1,4,47
13,14009,1890,16,-0.28958,1,1,5,33
13,25270,1890,16,-0.64075,2,2,2,36
16,14347,1890,16,-0.4185,2,1,3,43
26,34921,1890,16,1.53863,1,1,1,45
22,40919,1890,16,1.39043,1,1,5,48
17,14679,1890,16,-0.07138,1,1,4,40
11,32244,1890,16,-0.24554,2,1,3,33
17,7065,1890,16,-0.08299,1,1,4,39
25,1041,1890,16,1.35587,1,1,3,46
22,47249,1890,16,0.32069,1,1,1,42
24,22597,1890,16,0.36018,2,1,2,48
25,5196,1890,16,0.75758,2,1,1,44
13,9622,1890,16,-0.53749,2,2,3,35
22,38847,1890,16,0.10063,3,2,3,46
13,47718,2313,16,-0.15847,3,1,3,35
13,19414,2313,16,-0.80512,3,5,5,40
8,27131,2313,16,-0.94657,3,2,3,39
20,11436,2313,16,0.00003,3,2,2,45
29,43696,2313,16,1.62165,2,2,2,52
4,21178,2313,16,-0.73819,4,4,3,32
15,13296,2313,16,-0.08302,4,2,5,46
13,20544,2313,16,-0.6686,2,1,4,35
22,19657,2313,16,0.04223,3,1,5,48
13,46467,2313,16,-0.50423,3,1,4,48
24,38044,2313,16,-0.28918,1,1,5,55
3,22191,2313,16,-1.40594,4,1,5,21
22,21890,2313,16,-0.01076,3,3,4,48
25,46687,2313,16,0.78813,1,1,5,51
27,13012,2313,16,0.53756,2,2,4,50
18,9667,2313,16,-0.04216,2,1,3,25
25,44792,481,16,0.08038,1,1,3,46
34,34485,481,16,2.06128,1,3,1,54
26,42820,481,16,-0.03233,3,1,4,43
33,29350,481,16,1.23808,3,1,1,50
38,39953,481,16,1.22598,2,2,4,47
12,25887,481,16,-1.02384,4,1,3,37
21,28051,481,16,-0.32733,2,3,3,43
35,31532,481,16,1.38624,1,3,3,47
28,46716,481,16,0.55865,1,1,4,43
21,43523,481,16,0.19362,1,1,1,36
30,39677,481,16,0.76522,1,1,3,45
17,21001,481,16,-0.66504,1,1,4,38
9,28179,481,16,-1.08984,1,1,3,30
35,2565,481,16,1.25243,1,1,2,48
21,13117,481,16,-0.33004,3,1,3,41
14,10390,481,16,-0.86485,5,1,3,36
26,13972,1523,16,0.45265,1,1,4,44
25,4168,1523,16,0.30856,1,1,2,42
8,18660,1523,16,-1.62106,1,1,3,39
39,39756,1523,16,1.44279,1,1,1,45
17,13959,1523,16,-0.61476,1,1,3,46
38,32836,1523,16,0.88101,1,1,4,48
24,41856,1523,16,-0.4257,1,1,3,39
8,33456,1523,16,-1.59322,1,1,3,30
31,47524,1523,16,0.43244,1,1,3,44
22,14686,1523,16,-0.55684,1,1,3,32
16,16863,1523,16,-1.25736,1,1,4,42
34,7986,1523,16,1.3984,1,1,1,51
32,40213,1523,16,1.30052,1,1,1,55
18,41220,1523,16,-0.74179,1,1,4,42
23,14722,1523,16,-0.31839,1,1,4,44
31,31537,1523,16,0.07857,1,1,4,47
34,41699,691,16,1.22784,1,1,1,57
9,29745,691,16,-1.29367,3,1,2,30
27,38260,691,16,-0.22318,1,1,3,52
34,12042,691,16,0.98884,1,1,2,55
24,11409,691,16,-0.47598,1,1,1,51
24,37397,691,16,0.57753,1,1,1,54
29,40161,691,16,1.12313,1,1,3,51
27,12921,691,16,0.54297,1,1,4,41
25,44499,691,16,0.06066,2,1,2,46
27,4103,691,16,0.51783,1,1,4,51
31,13248,691,16,-0.18636,1,1,3,51
28,35762,691,16,0.69247,1,1,1,46
12,34290,691,16,-1.39474,4,3,2,29
24,44660,691,16,0.52995,2,1,3,44
29,27623,691,16,2.77143,1,1,2,60
19,29958,691,16,0.19088,2,2,2,43
11,8424,369,16,-1.38799,1,1,4,34
17,2246,369,16,-0.80427,1,1,2,39
11,41445,369,16,-1.00898,1,1,3,33
13,36423,369,16,-0.66319,1,1,3,38
12,19525,369,16,-0.52533,1,1,3,37
17,35878,369,16,-0.30575,1,1,3,48
19,10014,369,16,-0.07946,1,1,5,33
7,5161,369,16,-1.33857,1,1,3,29
8,44557,369,16,-0.99144,1,1,3,35
10,6159,369,16,-1.14416,1,1,4,34
8,46118,369,16,-1.10282,1,1,4,25
22,12047,369,16,0.43748,1,1,3,50
23,5250,369,16,-0.07939,1,1,5,38
21,31644,369,16,0.14875,1,1,3,47
16,43094,369,16,-0.65017,1,1,2,36
4,23007,369,16,-1.81413,1,1,3,30
24,6514,1626,16,0.30719,3,2,4,42
17,37852,1626,16,-0.60935,1,2,4,38
11,7746,1626,16,-0.85002,3,1,4,32
14,32097,1626,16,-0.32418,1,1,4,36
22,42640,1626,16,0.42395,1,2,2,49
24,40081,1626,16,0.44642,4,5,4,49
22,29041,1626,16,-0.02778,2,4,3,46
13,32266,1626,16,-0.72158,1,4,4,30
8,16716,1626,16,-1.15851,1,1,4,22
28,28363,1626,16,0.92335,1,1,4,56
5,17222,1626,16,-2.01309,3,3,4,9
18,10791,1626,16,-0.58554,3,1,4,31
16,13787,1626,16,-0.52447,3,1,4,28
22,30300,1626,16,-0.27839,1,1,3,49
14,30137,1626,16,-0.72021,1,1,4,47
24,34202,1626,16,0.50481,1,1,3,47
22,13810,320,16,0.56047,1,1,2,42
20,25005,320,16,0.51828,1,1,2,42
27,46200,320,16,0.67408,1,1,2,41
13,43292,320,16,-0.15577,1,1,3,41
14,3105,320,16,-0.42474,2,1,1,37
24,43142,320,16,0.09525,1,1,2,38
25,12978,320,16,-0.02018,1,1,3,42
13,22465,320,16,-0.15036,1,1,2,27
24,44896,320,16,0.93681,1,1,2,55
25,39705,320,16,0.87438,1,1,3,42
15,16143,320,16,-0.8105,1,1,2,37
16,47780,320,16,-0.36011,1,1,2,38
12,37175,320,16,-0.28554,1,1,2,35
9,34451,320,16,-1.35477,1,1,1,28
10,46250,320,16,-0.59808,2,1,3,40
12,33568,320,16,-0.74539,1,1,4,34
3,32416,223,16,-2.11368,3,1,4,44
19,10670,223,16,-0.2887,4,2,1,47
25,12768,223,16,0.81868,1,1,1,16
23,47892,223,16,-0.35785,1,1,5,46
20,751,223,16,0,3,1,2,40
11,13156,223,16,-0.54913,1,2,2,32
24,14517,223,16,0.21745,1,1,3,43
25,26579,223,16,0.01038,1,1,2,43
15,29420,223,16,-1.0584,4,2,1,37
34,11109,223,16,2.0083,3,2,3,47
13,14252,223,16,-0.8554,5,1,5,37
26,34984,223,16,-0.54246,1,1,3,45
25,8170,223,16,1.11608,1,1,4,50
26,17350,223,16,1.42995,1,1,2,52
27,41748,223,16,1.1169,1,1,2,56
14,21645,223,16,-0.72563,4,1,4,46
20,47763,3036,16,-0.89452,3,3,5,56
18,12634,3036,16,-0.82804,4,3,1,42
32,30936,3036,16,0.59818,1,1,5,61
20,24904,3036,16,0.10871,1,3,5,59
19,40220,3036,16,-0.69556,4,1,3,47
34,12586,3036,16,1.00856,1,1,5,66
20,10940,3036,16,-0.61606,1,2,5,58
22,23779,3036,16,-0.2838,2,1,3,52
30,31390,3036,16,0.79847,1,3,5,66
24,4197,3036,16,-0.40327,1,1,5,54
30,39639,3036,16,0.02692,1,1,4,60
33,863,3036,16,1.22376,1,1,3,56
19,14105,3036,16,-0.64528,1,1,5,47
30,1570,3036,16,0.62599,3,1,3,53
9,18334,3036,16,-1.6808,5,1,5,35
22,34322,3036,16,-0.28109,4,3,5,45
15,37055,1108,16,-0.78806,1,1,5,44
4,42851,1108,16,-2.17612,1,1,5,16
6,22616,1108,16,-1.69652,1,1,4,29
17,37251,1108,16,-0.66504,1,1,5,41
8,35208,1108,16,-1.62106,1,1,4,36
15,5416,1108,16,-0.59856,1,1,4,42
7,23055,1108,16,-1.56133,1,1,5,36
10,21,1108,16,-1.19985,1,1,5,38
9,40326,1108,16,-1.65836,1,1,5,28
6,23086,1108,16,-1.80519,1,1,4,23
11,40567,1108,16,-0.98384,1,1,5,37
15,14089,1108,16,-1.03597,1,1,5,57
11,7767,1108,16,-1.61346,1,1,4,41
13,29833,1108,16,-1.32336,1,1,4,40
12,22691,1108,16,-0.634,1,1,5,48
21,17635,1108,16,-0.08754,1,1,4,62
15,8102,2392,16,-0.70453,1,1,3,23
16,32033,2392,16,0.12758,1,1,2,31
21,30407,2392,16,-0.4333,1,1,5,41
3,45988,2392,16,-2.11368,1,1,3,9
21,26113,2392,16,-0.79259,1,1,2,33
8,30749,2392,16,-1.7046,1,1,5,19
18,1203,2392,16,-0.23979,1,1,5,32
14,40545,2392,16,-0.97082,1,1,5,35
21,39132,2392,16,0.58345,1,1,5,35
21,15045,2392,16,0.32473,1,1,5,37
25,18076,2392,16,0.79084,1,1,5,41
20,19578,2392,16,0.08898,1,1,3,41
23,36488,2392,16,0.57886,1,1,5,37
16,38198,2392,16,-0.32414,1,1,5,47
15,15777,2392,16,-0.73508,1,1,5,28
28,38441,2392,16,0.44998,1,1,5,43
36,43026,457,16,1.59606,1,1,2,53
14,42327,457,16,-0.37446,4,3,4,30
25,9083,457,16,0.51779,1,1,4,48
22,38333,457,16,-0.57387,2,1,4,37
9,34710,457,16,-0.70271,3,2,4,30
5,6748,457,16,-1.76248,3,1,4,35
26,11228,457,16,0.61972,1,1,4,53
25,4357,457,16,0.22502,2,2,4,48
26,37315,457,16,0.24071,1,1,5,58
35,16644,457,16,1.73933,1,1,2,59
22,25699,457,16,0.55777,1,1,4,50
25,37661,457,16,0.05795,1,2,4,48
12,5216,457,16,-0.2577,2,1,4,32
24,10026,457,16,1.07875,1,1,2,47
24,10880,457,16,0.51293,1,1,3,50
23,4996,457,16,0.54482,2,1,3,49
18,35689,1427,16,-0.69693,1,1,4,28
3,43218,1427,16,-1.61517,1,1,3,38
19,47386,1427,16,0.2017,2,2,2,24
10,46685,1427,16,-1.38124,1,1,3,40
25,18043,1427,16,1.03874,1,1,2,46
27,18558,1427,16,0.80519,1,1,4,46
21,20764,1427,16,-0.18269,1,1,2,30
21,14919,1427,16,0.65346,1,1,4,30
25,13043,1427,16,0.87438,1,1,2,43
17,6535,1427,16,-0.36415,2,1,5,32
4,46589,1427,16,-1.76115,1,1,3,30
5,14566,1427,16,-1.33048,2,1,3,33
6,33816,1427,16,-1.44861,3,1,5,29
12,42398,1427,16,-0.90705,2,1,2,30
6,10283,1427,16,-1.05877,3,1,1,19
0,7292,1427,16,-2.45273,3,4,3,29
3,46158,2142,16,-1.67898,1,1,4,28
15,346,2142,16,-0.76563,1,1,3,35
9,14076,2142,16,-1.79218,1,1,3,29
9,15206,2142,16,-1.03144,1,1,5,21
15,20018,2142,16,-0.81862,1,1,5,38
4,4913,2142,16,-2.00634,1,1,5,27
6,22918,2142,16,-1.74138,1,1,2,26
11,15422,2142,16,-1.07008,1,1,4,33
19,3424,2142,16,-0.26626,1,1,2,34
13,47752,2142,16,-0.6713,1,1,4,36
9,23388,2142,16,-1.59997,1,1,2,29
20,42551,2142,16,0.40689,1,1,2,42
10,5230,2142,16,-1.09118,1,1,4,34
9,29123,2142,16,-1.38261,1,1,5,38
11,16481,2142,16,-0.76919,1,1,4,30
4,3971,2142,16,-1.30401,1,1,2,25
21,29568,3018,16,0.2377,1,2,3,43
25,8726,3018,16,0.92736,1,1,3,43
8,14591,3018,16,-1.42885,2,2,3,36
15,39737,3018,16,-0.29767,3,4,3,35
24,1045,3018,16,0.39884,2,3,3,43
25,18366,3018,16,1.15554,2,1,3,40
25,7000,3018,16,0.79084,1,1,3,50
26,40369,3018,16,0.71679,1,1,3,48
22,40625,3018,16,1.5575,1,1,3,53
15,12177,3018,16,-0.00219,2,2,3,39
28,19228,3018,16,1.88171,1,1,3,57
30,25108,3018,16,1.79009,1,1,3,50
20,13290,3018,16,0.16711,1,1,3,37
25,15983,3018,16,1.84626,2,3,2,54
15,22851,3018,16,-0.23656,1,1,3,46
32,23734,3018,16,1.6571,1,1,3,53
16,1162,1783,16,-0.38525,1,2,5,43
9,33693,1783,16,-1.05658,5,1,2,50
19,19396,1783,16,-0.31925,3,1,3,47
9,37224,1783,16,-0.75299,1,1,4,46
26,23790,1783,16,0.61972,1,1,3,54
25,38563,1783,16,0.16933,2,1,4,65
12,11262,1783,16,-1.14954,1,1,4,49
9,22078,1783,16,-0.99548,2,1,4,46
22,20604,1783,16,-0.30623,2,1,4,60
16,31173,1783,16,-1.14598,3,1,5,38
13,42483,1783,16,-0.9165,3,1,5,38
13,38463,1783,16,-0.96678,1,1,4,39
21,36015,1783,16,0.32202,1,1,4,52
13,40139,1783,16,-0.96408,3,1,4,48
24,2974,1783,16,1.37693,1,1,1,59
14,43011,1783,16,-0.37446,1,1,4,52
28,22412,734,16,0.22992,5,2,5,45
42,22837,734,16,2.23277,1,1,3,64
40,11358,734,16,1.41823,1,1,3,57
29,43443,734,16,-0.22856,1,1,2,40
23,16941,734,16,-0.6363,1,1,2,41
31,43553,734,16,0.37675,1,1,2,57
21,17392,734,16,0.2466,4,5,3,44
7,1147,734,16,-1.67271,3,1,5,13
30,8107,734,16,0.16885,1,1,4,46
32,8969,734,16,0.07994,1,1,2,56
26,19271,734,16,-0.08803,4,4,4,54
30,45665,734,16,0.77063,1,1,2,53
23,26570,734,16,-0.39381,1,1,5,48
12,6024,734,16,-0.65914,4,1,2,43
35,25335,734,16,0.49169,1,1,3,59
18,43102,734,16,-0.83074,1,1,2,60
23,1288,1163,16,0.18283,1,1,4,30
33,26733,1163,16,-0.23041,1,1,2,45
27,33769,1163,16,-0.32915,1,1,2,40
14,42332,1163,16,-1.16574,1,1,2,29
28,15846,1163,16,-0.20749,1,1,1,47
19,31609,1163,16,-1.00186,1,1,2,38
13,35842,1163,16,-1.6521,1,1,2,27
23,30444,1163,16,-0.45221,1,1,2,35
16,20663,1163,16,-1.30764,1,1,1,34
26,13512,1163,16,0.0512,1,1,2,42
15,34416,1163,16,-1.35929,1,1,2,25
